sensor_id,description,unit,info_province,info_municipality,Date,Reading,Temperature
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",03/11/2023 06:00,19176,12.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",02/11/2023 12:00,18278,22.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",02/11/2023 00:00,17818,17.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/11/2023 18:00,18220,20.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/11/2023 12:00,18036,19.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/11/2023 06:00,18028,12.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/11/2023 00:00,17342,14.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",31/10/2023 18:00,17926,19.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",31/10/2023 12:00,17968,18.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",31/10/2023 06:00,18778,14.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",31/10/2023 00:00,18052,16.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",30/10/2023 18:00,16856,18.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",30/10/2023 06:00,16496,16.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",30/10/2023 00:00,16408,17
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",29/10/2023 12:00,16282,21.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",29/10/2023 00:00,16376,19.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",28/10/2023 00:00,16398,17.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",27/10/2023 18:00,16318,22
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",27/10/2023 06:00,16000,18.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",27/10/2023 00:00,15724,20.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/10/2023 18:00,16068,22.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/10/2023 12:00,15874,23.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/10/2023 06:00,15794,20.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/10/2023 00:00,15760,19.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",25/10/2023 18:00,16070,22.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",25/10/2023 12:00,15570,21.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",25/10/2023 00:00,16206,17.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",24/10/2023 12:00,16136,19.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",24/10/2023 06:00,16626,17.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",23/10/2023 12:00,15710,23.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",23/10/2023 06:00,15856,21.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",23/10/2023 00:00,15916,19.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",22/10/2023 12:00,16106,19.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",22/10/2023 06:00,15930,12.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",21/10/2023 06:00,17682,14
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",20/10/2023 18:00,17312,22.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",20/10/2023 12:00,17026,20.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",20/10/2023 06:00,18732,17.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",20/10/2023 00:00,19138,21.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",19/10/2023 18:00,17576,22.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",19/10/2023 12:00,18598,23.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",19/10/2023 00:00,19364,19.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",18/10/2023 12:00,16996,25.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",18/10/2023 06:00,17188,21.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",18/10/2023 00:00,18022,19.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",17/10/2023 18:00,19184,23
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",17/10/2023 12:00,19198,22.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",17/10/2023 00:00,19988,18.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",16/10/2023 12:00,19818,19.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",16/10/2023 06:00,19612,18.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",16/10/2023 00:00,19018,20.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",15/10/2023 18:00,16744,21
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",15/10/2023 06:00,16322,18.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",15/10/2023 00:00,16080,19.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",14/10/2023 18:00,15958,23.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",14/10/2023 12:00,16844,24.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",13/10/2023 18:00,16182,23.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",13/10/2023 12:00,16926,24.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",13/10/2023 00:00,16498,19
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",12/10/2023 18:00,17724,23.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",12/10/2023 12:00,17424,24.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",12/10/2023 06:00,17516,17.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",11/10/2023 18:00,17506,23.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",11/10/2023 12:00,18494,24.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",11/10/2023 06:00,19482,18.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",10/10/2023 18:00,16526,23.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",10/10/2023 06:00,17204,19
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",09/10/2023 18:00,16704,23.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",09/10/2023 06:00,18000,18.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",08/10/2023 18:00,16562,23.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",08/10/2023 12:00,17446,25
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",08/10/2023 06:00,17090,19.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",08/10/2023 00:00,16424,20.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",07/10/2023 18:00,17002,24.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",07/10/2023 12:00,18122,25.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",07/10/2023 06:00,18690,19.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",06/10/2023 18:00,17368,24.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",06/10/2023 12:00,18306,25.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",06/10/2023 06:00,17008,19.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",05/10/2023 18:00,16758,24.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",05/10/2023 12:00,17018,25.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",05/10/2023 00:00,16736,21.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",04/10/2023 18:00,16890,24.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",04/10/2023 12:00,17572,27.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",04/10/2023 06:00,17218,22.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",03/10/2023 18:00,18014,24.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",03/10/2023 12:00,19494,25.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",03/10/2023 00:00,20072,22.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",02/10/2023 18:00,20052,24.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/10/2023 12:00,19980,26.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/10/2023 06:00,19948,19.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/10/2023 00:00,19914,20.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",30/09/2023 12:00,19844,27.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",30/09/2023 06:00,19838,20.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",30/09/2023 00:00,19790,20.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",29/09/2023 12:00,19678,25.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",29/09/2023 06:00,19632,19
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",27/09/2023 18:00,17100,24.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",27/09/2023 00:00,16026,18.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/09/2023 18:00,15946,24
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/09/2023 12:00,15744,23.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/09/2023 06:00,15822,16.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",25/09/2023 18:00,15652,23.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",25/09/2023 12:00,15590,23.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",25/09/2023 00:00,15606,19.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",24/09/2023 18:00,15506,24.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",24/09/2023 12:00,15554,22.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",24/09/2023 06:00,15662,17.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",23/09/2023 12:00,15872,21.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",23/09/2023 00:00,15984,18.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",21/09/2023 18:00,15404,25.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",21/09/2023 12:00,15800,27
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",21/09/2023 06:00,15738,19.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",19/09/2023 00:00,16266,24.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",18/09/2023 18:00,15970,26.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",18/09/2023 00:00,15928,23.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",17/09/2023 18:00,16524,26.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",17/09/2023 06:00,17990,22.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",17/09/2023 00:00,18392,21.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",15/09/2023 18:00,15728,21.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",15/09/2023 06:00,15196,20.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",04/09/2023 00:00,15566,25.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",03/09/2023 12:00,15656,26.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",03/09/2023 00:00,15564,22
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",02/09/2023 18:00,15306,24.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",02/09/2023 00:00,15700,22.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/09/2023 12:00,15574,25.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/09/2023 06:00,15482,19
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/09/2023 00:00,15706,20.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",31/08/2023 18:00,15496,25.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",31/08/2023 12:00,15666,23.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",30/08/2023 18:00,16650,23.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",30/08/2023 06:00,15470,17.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",29/08/2023 12:00,15848,24.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",29/08/2023 00:00,15708,22.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",28/08/2023 12:00,15692,25.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",27/08/2023 18:00,15830,21.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",27/08/2023 12:00,15632,20.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",27/08/2023 06:00,15772,22.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",27/08/2023 00:00,15940,25.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/08/2023 18:00,16098,29.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/08/2023 12:00,15694,29.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",26/08/2023 00:00,15968,26
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",25/08/2023 12:00,16114,30.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",24/08/2023 18:00,15740,31.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",23/08/2023 18:00,15920,33.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",22/08/2023 00:00,16306,29.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",21/08/2023 06:00,16332,25.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",21/08/2023 00:00,16480,27.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",20/08/2023 12:00,16522,31.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",20/08/2023 06:00,16616,23.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",19/08/2023 12:00,16712,28.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",19/08/2023 06:00,17238,23.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",19/08/2023 00:00,17278,25.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",18/08/2023 18:00,17918,29
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",18/08/2023 12:00,18958,28.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",18/08/2023 06:00,20398,22.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",18/08/2023 00:00,18964,25.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",17/08/2023 18:00,19262,28.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",17/08/2023 12:00,20482,29
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",17/08/2023 00:00,18498,25.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",16/08/2023 18:00,19852,28.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",16/08/2023 12:00,20190,28.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",16/08/2023 06:00,18826,24.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",15/08/2023 12:00,16796,30.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",15/08/2023 06:00,18086,23.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",14/08/2023 18:00,16494,28.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",14/08/2023 12:00,16632,29
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",14/08/2023 00:00,16670,24.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",13/08/2023 06:00,16716,23.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",13/08/2023 00:00,16842,24.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",12/08/2023 06:00,16952,22.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",12/08/2023 00:00,16984,25
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",11/08/2023 12:00,17360,30.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",11/08/2023 00:00,18164,23.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",10/08/2023 18:00,17894,27.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",10/08/2023 00:00,18480,24.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",09/08/2023 18:00,16386,27.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",09/08/2023 06:00,16458,21.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",08/08/2023 12:00,17030,26
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",08/08/2023 06:00,17146,22.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",08/08/2023 00:00,17330,23.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",07/08/2023 18:00,17242,25.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",07/08/2023 06:00,18682,21.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",07/08/2023 00:00,19864,23.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",06/08/2023 18:00,19766,24.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",06/08/2023 06:00,19510,22.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",06/08/2023 00:00,19242,23.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",05/08/2023 18:00,18794,27.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",05/08/2023 12:00,17732,26.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",05/08/2023 06:00,16872,20.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",04/08/2023 18:00,16592,26.7
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",04/08/2023 12:00,16516,23.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",04/08/2023 00:00,16308,25.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",03/08/2023 18:00,16086,25.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",03/08/2023 12:00,16188,25.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",03/08/2023 06:00,16540,24.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",02/08/2023 18:00,16260,28.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",02/08/2023 12:00,16726,29.5
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",02/08/2023 06:00,17324,23.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",02/08/2023 00:00,17220,25.4
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/08/2023 12:00,17634,30.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/08/2023 06:00,19322,23.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",01/08/2023 00:00,17264,25.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",31/07/2023 12:00,16574,27.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",31/07/2023 06:00,17140,23.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",31/07/2023 00:00,17164,25.2
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",30/07/2023 12:00,17266,28.6
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",30/07/2023 06:00,17406,23.3
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",30/07/2023 00:00,17434,25.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",29/07/2023 18:00,17374,27.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",29/07/2023 06:00,17684,22.1
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",29/07/2023 00:00,17632,23.8
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",28/07/2023 18:00,17594,27.9
081691-006-ANA02,Conductivity,µS/cm,Barcelona,"PRAT DE LLOBREGAT, EL",28/07/2023 12:00,17946,28.3
